_id,text,metadata_state,metadata_page_no,metadata_headings,metadata_source,metadata__node_type,metadata_document_id,metadata_doc_id,metadata_ref_doc_id,metadata__node_content,metadata_pop_name,created_at,metadata_anchor_id,metadata_subchunk_index,metadata_subchunk_total
e6536307-b15a-45d4-a5c7-a21a649bd4a8,"Differences  in  the  height of healthy seedlings ranging from 90 to 159 cm tend to even up  after  14  months  of  transplanting to maintain.

TIME OF TRANSPLANTING

Transplanting to the main field has to be done during the onset of rainy season.

In very impermeable soils and where there is chance for the seedlings to suffer severely during rainy season, proper drainage has to be ensured.

SPACING AND METHOD OF PLANTING

The optimum planting density for oil palm is the density of population that gives maximum production from unit area. Triangular system of planting with 9  x  9  x  9 m

spacing accommodates 143 palms/ha. is being recommended.  For efficient  utilization of solar energy  the rows  are to be  oriented in the North-South direction. Equilateral

triangular system of planting with 9 m spacing between palms will allow each plant to occupy the centre of a hexagon thus allowing better use of the area.

239

TRANSPORTING SEEDLINGS AND PREPARING PITS

While  transporting  seedlings  to  the  planting  site  one  hand  is  placed  at  the bottom of the bag while holding the plant collar with the other one. Leather gloves can

be used  to avoid  injury  with  spines of the leaves.

Pits of 60 cm

3

are taken prior to planting and filled with surrounding top soil and allowed to  settle. Rock phosphate is applied at 200 g per planting pit. Nitrogen is not

usually  applied  in the  planting pits as the application of fertilizers may damage the root system and affect survival  of the  plants if there is a dry period soon after planting.

Nitrogen and potassium are usually applied 4 - 6 weeks  after  planting.  In Mg deficient soils,  magnesium  is applied  at 100 g as anhydrous  MgSO4   or 200 g epsum salt per

seedling.

REPLACEMENT AND GAP FILLING

Field inspection is carried out one to two months after planting to gap fill  dead plants. Replanting is carried out during the onset of next monsoon. These  palms are to

be given special  care so that they can catch up with the rest of the plantations.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,94e3d5d9-916e-429b-8a17-f0d2945960e3,94e3d5d9-916e-429b-8a17-f0d2945960e3,94e3d5d9-916e-429b-8a17-f0d2945960e3,"{""id_"": ""e6536307-b15a-45d4-a5c7-a21a649bd4a8"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.337000,,,
c900adaf-c78b-482a-8b44-8f1cd99995bf,**ANGRAU Pashu Poshan:** The ANGRAU Pashu Poshan application serves as a comprehensive resource for all aspects related to animal husbandry. This app is designed to provide farmers and livestock enthusiasts with valuable insights into various practices and techniques essential for the successful management and breeding of animals.,Karnataka,28,[],https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:23.170000,,,
eebf396d-1cec-4627-8f21-00c4f39609b4,"- o Water management in Citrus and Vegetables
- o Socio-economic up-liftment SC/ST
- o Jute Agro- Textiles (JAT) for Growth of plants and Suppression of Weeds
- o Economic  empowerment  of  rural  women  belonging  to  SC  through  introduction  of  smallscale fish culture in homestead ponds
- o Improvement of nutritional status of economically backward SC community through duckcum-fish culture in house hold pits
- o Development  of  low-cost  technology  for      small-scale  culture  of  non-conventional  fresh water fishes
- o Capacity building of economically backward rural women through participatory training on integrated fish farming with improved backyard poultry breeds in homestead ponds
- o Women empowerment through small-scale integrated fish farming in homestead ponds and linking up with Self Help Groups
- o Cropping systems intensification in the salt affected coastal zones of Bangladesh and West Bengal, India
- o Influence of bagging on fruit quality and mineral composition of litchi
- o Nutritional  security  and  Socio-economic  upliftment  of  rural  women  belongs  to  SC  /  ST community  through  homestead  kitchen  garden,  zero-energy  cool  chamber  and  small-scale processing unit
- o Radiation  technology  in  conjunction  with  pre-harvest  management  practices  for  extending the shelf life of mango and litchi grown in West Bengal.
- o Researches on developing a model for canopy management andtraining andpruningstrategiesofhighdensitymangoorchardforyieldandqualityimprovementand export promotion
- o Exploring the possibility of growing Millets in Red and Laterite zone of West Bengal with an emphasis to market linkages
- o Generation of  virus  resistant  rice  for  India:  Diversifying  Transgenic  Resistance  to  popular varieties studying virus -host Interactions and new marker free Transgenics against Tungro disease
- o Detoxed grasspea: sustainable sustenance for stressful environments
- o Herbal Pesticide Formulations for Sustainable Crop Protection
- o Value Addition and luetin extraction of Marigold
- o Yeast based liquid bio-control product to manage post-harvest diseases of fruits

<!-- image -->

**Image Description:** the logo for the bcv accdodoo 2012",West Bengal,,[],https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e,TextNode,c2bbfdff-d9af-4cc4-9c74-32324812f929,c2bbfdff-d9af-4cc4-9c74-32324812f929,c2bbfdff-d9af-4cc4-9c74-32324812f929,"{""id_"": ""eebf396d-1cec-4627-8f21-00c4f39609b4"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",SSR-University_bckv (1),2025-10-31T08:26:02.331000,,,
a0f09c4e-7d94-440d-9177-a240ab6f1513,"## Chilli

### Improved Hybrids/Varieties
*   Hybrids: CH-27, CH-3, CH-1
* Varieties: Punjab Sinduri, Punjab Tej, Punjab Surkh, Punjab Clustered

*   **Sowing Time**: The seed is sown in nursery during end October to mid November. Transplanting is generally done in February-March.
*   **Seed Rate**: Seed rate is 200 g per acre when sown in the nursery. Sow nursery in one marla (25m²) area to transplant one acre.
*   **Nursery**: To ensure successful growing of healthy seedlings from costly hybrid seed of chilli, nursery should be grown under polyhouse (size 24' × 13' × 6') made of UV stabilized low density polyethylene film of 200 microns (800 guage) thickness.",Karnataka,45,"[""## Chilli""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:32.050000,,,
2b8f61a1-3359-4731-bf69-5fea47c51fe5,"# Animal Husbandry
* Animal house under loose housing system needs attention to protect them from cold stress.
* Supply extra heat for newborn for preventing Pneumonia and Diarrhoea.
* Maintaining proper cleaning and ventilation under the shade.
* Dry cleaning should be followed.
* Arrangement of sufficient sun light during daytime.
* Provision of bedding and extra heat for preventing cold.
* Lukewarm and outdoor feeding should be advised.
* Maintaining body temperature feed like oilcakes and jaggery may be used.
* Feed more roughage (Hay & Straw).
* Newborn should be feed with more milk.
* Drainage system should be clean for preventing food root.
* Promotion of fodder cultivation (Oats, Berseem, Mustard cabbage).
* Deworming the animals.
* Don't shear wools and hairs during Rabi.
* Additional feed is required for sheep and goat.
* At least 4 hours' sunlight is required for sheep and goat.
* Use Cypermethrin for removing ticks and mites inside the shades and use Ivermectin for removing ecto and endo parasitic load.
* Avoid over feeding.
* Vaccinate FMD, HS & BQ for cattle, PPR for goat Pox and Ranikhet for poultry, Duck plague for Duck, Swine fever for pigs.",Karnataka,220,"[""# Animal Husbandry""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:35.734000,,,
5b7cc81e-6df1-4dc3-875c-3ff0b2aa8396,"<tr><td id=""28-e"">4</td><td id=""28-f"">Peak/Ground</td><td id=""28-g"">Oose</td></tr>
<tr><td id=""28-h"">5</td><td id=""28-i"">Type of implement/machine work</td><td id=""28-j"">Intercultivation and Manuring</td></tr>
<tr><td id=""28-k"">6</td><td id=""28-l"">Implements/Machine Features /Special Features</td><td id=""28-m"">Intercultivation 1.Working width - 80 cm 2.Working depth - 9.8 cm 3.Efficiency -0.15 ha/hour4.Capacity - 62.91 percent 5.Weed harvesting efficiency - 83.52 percent 6.Horsepower - 0.45 H.P Soiling 80 cm 20.5 cm 0.117 rpm 77.48 percent 0.42 H.P</td></tr>
<tr><td id=""28-n"">7</td><td id=""28-o"">Utilities</td><td id=""28-p"">Useful for intercropping and soil application in sugarcane crop</td></tr>
<tr><td id=""28-q"">8</td><td id=""28-r"">Advantages</td><td id=""28-s"">1.A laborer is required 2.The width of the work can be done as per the line 3.Saves labor and time 4.Cost Rs.836/- per hectare 5.35 to 40 percent cost savings</td></tr>
<tr><td id=""28-t"">9</td><td id=""28-u"">RECOMMENDATION</td><td id=""28-v"">Planting bulldozed soil developed by herbicides is recommended for intercropping, tilling and fertilizing implements</td></tr>
<tr><td id=""28-w"">10</td><td id=""28-x"">Andajit Rakkam</td><td id=""28-Y"">Rs.15,000/-</td></tr>
<tr><td id=""28-z"">11</t</t<td id=""28-a"">Photography related to technology</td><td id=""28-b"">two images of agricultural equipment</td</t</t
</table>",Maharashtra,,[],https://workdrive.zohoexternal.in/file/2bmyqd8bd569b102f48489d50d285da0e7b6c,TextNode,6ed4d205-06cf-46a9-bc5b-5341b85dd516,6ed4d205-06cf-46a9-bc5b-5341b85dd516,6ed4d205-06cf-46a9-bc5b-5341b85dd516,"{""id_"": ""5b7cc81e-6df1-4dc3-875c-3ff0b2aa8396"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyqd8bd569b102f48489d50d285da0e7b6c""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Release_Impliments,2025-10-31T08:26:02.346000,,,
8e11c840-46d8-44b1-9af9-cc79763e5bb0,"GUARA
Guara is  one  of  the  important  legume  crops  which is grown for different purposes such  as  green  fodder,  grain,  green  manure  and  vegetable.  It  is  known  for  its  droughtresistance  and  soil  renovation  qualities. Guara seed  is  used  as  concentrate  for  animals and for extraction of gum which is an important foreign exchange earner. The gum has several uses in industry and in various food products. The guara meal which remains after extraction of the gum from the seed is a high protein cattle feed.",Punjab,125,"[""GUARA""]",https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf,TextNode,9f2d54af-33cf-4766-9a81-ed3cce1f1285,9f2d54af-33cf-4766-9a81-ed3cce1f1285,9f2d54af-33cf-4766-9a81-ed3cce1f1285,"{""id_"": ""8e11c840-46d8-44b1-9af9-cc79763e5bb0"", ""embedding"": null, ""metadata"": {""page_no"": 125, ""headings"": [""GUARA""], ""source"": ""https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {""1"": {""node_id"": ""9f2d54af-33cf-4766-9a81-ed3cce1f1285"", ""node_type"": ""4"", ""metadata"": {""page_no"": 125, ""headings"": [""GUARA""], ""source"": ""https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf""}, ""hash"": ""4ce9a4d3e2a90f0c61a37dcc1779d6d32c271dfd71e12f4a61c1a142b0a015ac"", ""class_name"": ""RelatedNodeInfo""}}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 531, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",POP-Package of Practices Kharif 2025_PAU Punjab Agriculture University_Ludhiana,,,,
05e52c1e-ed12-46c0-b19b-e08647427115,"Advanced varietal Station Trial (Yellow sarson).: Out of 14 entries evaluated RAUDYS 1402(16.67  q/ha)  significantly  out  yielded,  followed  by  RAUDYS  14-05  (15.55q/ha)  to  the  best check Swarna (12.7 8q/ha).  These station entries exhibited 30.43% and 21.10%  yield superiority over Swarna.

IVT (YS) Irrigated (AICRP-RM). Checks gave highest yield.

AVT I (YS) Irrigated (AICRP-RM) Repeat IInd Time. : None of the entry exhibited significant yield superiority over best check YSH-0401 at Multi-locations National evaluation.

Advanced varietal station trial (Early): Three medium maturity entries RAURD-14-18

(18.02q/ha);  and  RAURD 14-08( 15.98  q/ha);  &amp;RAURD 14-11(15.93 q/ha) ; and two  Early maturity  entries  ,  RAURD  14-15(15.68q/ha)  and  RAURD  14-17  (15.49q/ha)  were  significantly superior in  yield with superiority in earliness for maturity  than the national check JD-6 (13.58 q/ha).

IVT (Mustard -Timely sown -Rainfed) AICRP (RM) Trial: At Dholi two entries NPJ 205 and hybrid 61 J 0002 significantly out yielded best check NRCHB 101.

AVT I (Mustard -Late sown) Repeat AICRP (RM) Trial.: At Dholi two entries RH 919 and RGN 330 significantly out  yielded best check JD 6 and Pusa Bold.

## Utilization  of  Genetic  Variability  through  Hybridization  and  selection  of  superior  types. Number of Crosses, Their Generation and Number of Selections Practiced.:

To develop high temperature tolerant  mustard strains for early sown condition  with high yield and early / medium maturity 135 SPS (F3)  grown in plant to row progenies out of which 174 single plant selections made in F4s  generation.",Bihar,,[],https://workdrive.zoho.in/file/zu51z79c58ec1375d41cf8d2262770e49d9ab,TextNode,500b5eb7-dce7-4a19-a4da-198f8a435461,500b5eb7-dce7-4a19-a4da-198f8a435461,500b5eb7-dce7-4a19-a4da-198f8a435461,"{""id_"": ""05e52c1e-ed12-46c0-b19b-e08647427115"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z79c58ec1375d41cf8d2262770e49d9ab""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Detail-Annual-Report-2017-18,2025-10-31T08:26:02.327000,,,
f78f55a0-225f-4c7d-be67-75bdf22975ef,"Raising seedlings in large polybags without a pre-nursery stage is also being practiced.

The potting mixture is made by mixing top soil, sand and well decomposed cattle manure  in  equal  proportions.  Smaller  polybags  of  250  guage  and  23  x  13  cm  size,

preferably black are used for raising primary nurseries. These bags are filled  with the potting  mixture  leaving  one cm at the top of the bag. A healthy germinated sprout is

placed at the centre at 2.5 cm  depth.  While  placing  the  sprout, care must be taken to keep the plumule of the sprout facing upwards and  the  radicle  downwards in the soil.

It  is  better  to  plant  sprouts  soon  after the  differentiation of radicle and plumule. The seedlings are to be watered daily. Application of a fertilizer mixture containing one part

of  ammonium sulphate, one part of super phosphate, one part of muriate of potash and two parts of magnesium sulphate  is recommended  at 15 g at one month stage, 45

g  at  three  months  stage  and  60    g  at  six  months  stage  per  seedling.  This  has  to  be applied 6  -  8  cm  away  from    seedlings    during    the    first  application,  10-12  cm  away

during  second  and  15-20  cm  away  during  the  third  application    in  primary  nursery.

Surface soil is slightly scratched at the time of fertilizer application.

238

SINGLE STAGE POLY BAG NURSERY AND SECONDARY NURSERY

The germinated seeds can be directly planted into large black polybags with the advantage  of  avoiding  the  pre-nursery  stage.  At  present  the  single  stage  polybag

nursery is recommended in India. Since the plants are to remain in these polybags  for more  than one year,  good  quality  polybags  of 500 gauge and 40 x 45 cm size are to

be used.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,a3ec2e43-1002-4ecc-9096-5ab069465091,a3ec2e43-1002-4ecc-9096-5ab069465091,a3ec2e43-1002-4ecc-9096-5ab069465091,"{""id_"": ""f78f55a0-225f-4c7d-be67-75bdf22975ef"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.337000,,,
60eb5db2-5d74-40b6-ba9d-47f73ded790d,"Benefits of maintaining shape:

* Maintaining root to stem ratio
* Can get strong twigs, prevent weak ones
* Cutting straight branches and cross-growing branches.
* Exposing the top of the shape to the sun
* Plant growth can be controlled to produce yield every year.
* Plant shape and growth can be controlled according to high density planting.
* Old and low yielding trees can be restored.",Karnataka,363,"[""Benefits of maintaining shape:""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:49:02.878000,,,
145b56dc-e0dd-4805-ab9a-ec0aa4902fe9,"To increase drought resistance in seeds before sowing
Seeds per cent.Soak in calcium chloride solution of 2 for 1 hour,
Then it should be dried in the shade for at least 7 hours
seed with polymer (6. ml per kg. gram of seed).
Micronutrients such as zinc solvate, potassium malistate, and
Borax every 1 km.Coating as 2.0g per gram of seed
After doing rhizobium, phosphorus solubilizer (PSB) and
PGPRTreat with organic fertilizers.Zone 1 and 2
In G.B.2 and CC-1 in zone 3 by Rhizobium biofertilizer
By seed treatment, the recommended percentage for the crop.50 percent
Nitrogen can be saved.
sowing",Karnataka,65,"[""To increase drought resistance in seeds before sowing""]",https://workdrive.zoho.in/file/0u4ckd9bb462e40f347a7bee995604567f4a0,TextNode,4c16440b-4e73-43c1-b3b8-2d2212b74353,4c16440b-4e73-43c1-b3b8-2d2212b74353,4c16440b-4e73-43c1-b3b8-2d2212b74353,(populate LlamaIndex JSON string in production),"Improved farming pratices _University of Agricultural Science, Dharward (UASD)_Krishinagar, Dharwad - 580005, Karnataka",2026-04-07T08:49:07.850000,,,
888b163f-1eb8-4049-b591-382f859e80d0,"96

<!-- PAGE BREAK -->",Karnataka,105,"[""96""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:33.599000,,,
d240e337-d9a4-44ca-801b-8d43cf31d30f,"Be updated with the regular weather advisory on thunderstorm associated with high
rainfall and accordingly, take appropriate crop management practices for standing
field and horticultural crops during pre-monsoon season. Take up summer
ploughing with the receipt of summer rain. For transplanted kharif rice, dhaincha
green manure seeds may be broadcast about 45-50 days before transplanting.
Transplanting of vegetables should be done in the afternoon hour to avoid high
temperature. Dry out the fish ponds and plough down the pond bottom, apply lime
and sow dhaincha seeds for green manuring. It is the time for planting of root crops,
tuber crops and rhizomes before onset of monsoon. Be aware of weather advisory
and accordingly, avoid spraying plant protection chemicals during rainy days. Use
protective covers while undertaking spraying of pesticides as safety measures.
Adopt soil test-based fertilizer scheduling for improving nutrient use efficiency and
reducing cost therein.",Karnataka,195,"[""Be updated with the regular weather advisory on thunderstorm associated with high""]",https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:26.059000,,,
aab38c55-5b0d-44e3-8d94-9ccc2b0ded72,Thickness Method,Karnataka,120,"[""Thickness Method""]",https://workdrive.zoho.in/file/0u4ck5a35d75559e44204a8b5c8dc6af6b8f7,TextNode,09f41b33-a79e-460b-810e-7d99825d02a2,09f41b33-a79e-460b-810e-7d99825d02a2,09f41b33-a79e-460b-810e-7d99825d02a2,(populate LlamaIndex JSON string in production),"Advanced animal husbandary practice_University of Agricultural Science, Dharward (UASD)_Krishinagar, Dharwad - 580005, Karnataka",2026-04-07T08:48:44.733000,,,
285b389a-2297-4af5-8f6f-0ed0a55cee8e,"Harvesting: 1 st  cut is taken after 60 to 70 days of sowing or at 50% flowering and subsequent cuts should be taken at 40-45 DAS. For better regeneration the first cut should be harvested at a height 5 cm above ground level.

## Lucerne (Alfa alfa)

Lucerne  ( Medicago  sativa )  queen  of  fodder  is  most  nutritious  fodder legume  rich  in  proteins,  calcium  and  phosphorus.  It  is  perennial  and provides fodder round the year, yield decreases slightly during rainy season. The herbage can be made available during the lean periods of fodder supply i.e. September -December, and then again in May-August. Its hay can largely replace costly concentrates. It grows well in soil pH range of 6.5 to 7.2.

## Varieties:

Sirsa Type 9 : It is a quick growing perennial variety with deep green foliage. Its  yield  potential  is  about  320-330 q/acre of green fodder and 1.00 to 1.80 q/acre  seed.  It  is  most  suitable  for  growing  in  north  India  where  cold temperature prevails.

RL-88: The  variety  has  been  recommended  for  cultivation  for  year  round irrigated situation in all zones of the country. This first cut of the crop can be taken in 50-60 days of sowing and thereafter cut can be taken at 25-30 days. The variety is resistant to major diseases and pests and yields 300-400 q/acre green fodder in 11 cuts.

LL  Composite  5: It  is  a  tall,  erect  and  fast  growing  annual  variety.  It  has broad leaves with purple flowers. It has bold seeded and highly resistant to downy  mildew.  It  gives  8  cuttings  up  to  1 st week  of  July  and  yields  280 q/acre of green fodder.

## Agronomic Practices

Land Preparation: A weed well drained fine seedbed is prepared by initially ploughing the field 3-4 times with desi plough followed by planking after each operation.",Jammu & Kashmir,,[],https://workdrive.zohoexternal.in/file/2bmyqc583f337cd44474d956ddb0decfe7d27,TextNode,f44b7206-4034-4e98-8bdd-6ed597ec3df4,f44b7206-4034-4e98-8bdd-6ed597ec3df4,f44b7206-4034-4e98-8bdd-6ed597ec3df4,"{""id_"": ""285b389a-2297-4af5-8f6f-0ed0a55cee8e"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyqc583f337cd44474d956ddb0decfe7d27""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",1693218114POP Rabi POP 2020 SKUAST-Jammu.pdf,2025-10-31T08:26:02.317000,,,
2d3572cb-f87e-435d-979b-191554c6abb3,"Susceptible to but survives early, with large uniform tubers, oval, white and yielding about 130 quintals/acre in 70-90 days), Kufri Ashoka (tall plant, erect and medium compact with green leaves, large tubers, smooth, oval with long white skin and yielding about 110 quintals/acre in 75-80 days), Kufri Chandramukhi (white, large, smooth,White skin, uniform and more attractive and average yield is about 100 quintals/acre in 80-90 days) and Kufri Pushkar (white tubers, late blight resistant, good quality and average yield is 160-170 quintals/acre in 90-100 days).",Karnataka,521,[],https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:37.691000,,,
312faa29-f644-4ef3-8b5c-94ce23987690,"## Suitable Rhizobium Culture : Rhizobium leguminosarum can be used. Irrigation :

If  required and available, 1 irrigation at 40-50 days of sowing may be given.

## Plant Protection :

## A. Insect Pests :

| Insecticide Common Name   |   Concentration (%) | Insect pest       |
|---------------------------|---------------------|-------------------|
| Dichlorovos (Nuvan 100EC) |                 0.5 | Pod borer         |
| Malathion 50EC            |                 2   | Leaf Miner, Aphid |

## B. Diseas e :

| Disease           | Fungicides                                           | Dose/ha                                 | Concentration   | Mode of application                     |
|-------------------|------------------------------------------------------|-----------------------------------------|-----------------|-----------------------------------------|
| 1. Wilt           | (i)Carbendazim (Bavistin), Benomyl (Bentate) 50WP or | 2 g/kg of seeds                         | -               | Seed treatment                          |
| 1. Wilt           | Captan or Thiram 50 WP                               | 3 g/kg of seeds                         | -               | -do-                                    |
| 1. Wilt           | (ii) Carbendazim /Bentate 50 WP                      | -                                       | 0.1%            | Drenching the soil in localized patches |
| 2. Rust           | Tridemorph (Calixin) or                              | 500-700 ml in 500-700 litre of water    | 0.1%            | As soon as disease appeared             |
| 2. Rust           | Mancozeb 75 WP (Dithane M-45)                        | 1.0-1.4 kg in 500-700 litre of water    | 0.2%            | -do-                                    |
| 3. Powdery mildew | Wet. Sulphur (Thiovit)/ (Hexasul) or                 | 2.5 to 3.5 kg in 500-700 litre of water | 0.5%            | -do-                                    |
| 3.",Assam,,[],https://workdrive.zoho.in/file/zu51zed748521a97b4cccabd70815a4531521,TextNode,be34e549-b214-4116-a1ba-bae65cd4d8c2,be34e549-b214-4116-a1ba-bae65cd4d8c2,be34e549-b214-4116-a1ba-bae65cd4d8c2,"{""id_"": ""312faa29-f644-4ef3-8b5c-94ce23987690"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zed748521a97b4cccabd70815a4531521""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",11(A).1,2025-10-31T08:26:02.346000,,,
